domain	intent	utterance	bio
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeightAndWithCondition	znajdź obrazki pasujące do psy i mniejszy niż 800	o o o o b-img_query o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeightAndWithCondition	znajdź obrazki pasujące do płyn do dezynfekcji rąk i węższy niż 800	o o o o b-img_query i-img_query i-img_query i-img_query o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeightAndWithCondition	znajdź obrazki pasujące do sukienka wieczorowa i mniejszy niż 800 na 600	o o o o b-img_query i-img_query o o o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeightAndWithCondition	znajdź obrazki pasujące do zyczenia świąteczna na boże narodzenie i szerszy niż 800 na 600	o o o o b-img_query i-img_query i-img_query i-img_query i-img_query o o o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeightAndWithCondition	znajdź obrazki rysunki i większy niż 800	o o b-img_query o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeightAndWithCondition	znajdź obrazki szkoła podstawowa i mniejszy niż 800	o o b-img_query i-img_query o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeightAndWithCondition	znajdź obrazki trump i szerszy niż 800 na 600	o o b-img_query o o o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeightAndWithCondition	znajdź obrazy bob i większy niż 800 na 600	o o b-img_query o o o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeightAndWithCondition	znajdź obrazy czas pracy kierowcy i węższy niż 800	o o b-img_query i-img_query i-img_query o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeightAndWithCondition	znajdź obrazy korona wirus i mniejszy niż 800	o o b-img_query i-img_query o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeightAndWithCondition	znajdź obrazy które pasują do anna dymna i mniejszy niż 800 na 600	o o o o o b-img_query i-img_query o o o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeightAndWithCondition	znajdź obrazy które pasują do kosiniak kamysz i mniejszy niż 800	o o o o o b-img_query i-img_query o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeightAndWithCondition	znajdź obrazy które pasują do krajobraz i węższy niż 800 na 600	o o o o o b-img_query o o o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeightAndWithCondition	znajdź obrazy które pasują do kwiat i szerszy niż 800	o o o o o b-img_query o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeightAndWithCondition	znajdź obrazy które pasują do mapa radarowa pogody i większy niż 800	o o o o o b-img_query i-img_query i-img_query o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeightAndWithCondition	znajdź obrazy które pasują do monika miller i szerszy niż 800 na 600	o o o o o b-img_query i-img_query o o o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeightAndWithCondition	znajdź obrazy które pasują do police i większy niż 800 na 600	o o o o o b-img_query o o o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeightAndWithCondition	znajdź obrazy które pasują do sukienka i węższy niż 800	o o o o o b-img_query o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeightAndWithCondition	znajdź obrazy o coronavirus i większy niż 800 na 600	o o o b-img_query o o o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeightAndWithCondition	znajdź obrazy o kardashian i większy niż 800	o o o b-img_query o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeightAndWithCondition	znajdź obrazy o karmelowy blond i węższy niż 800 na 600	o o o b-img_query i-img_query o o o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeightAndWithCondition	znajdź obrazy o opieńki i szerszy niż 800 na 600	o o o b-img_query o o o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeightAndWithCondition	znajdź obrazy o planer tygodniowy do druku i węższy niż 800	o o o b-img_query i-img_query i-img_query i-img_query o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeightAndWithCondition	znajdź obrazy o samsung a 70 i mniejszy niż 800 na 600	o o o b-img_query i-img_query i-img_query o o o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeightAndWithCondition	znajdź obrazy o sukienki i mniejszy niż 800	o o o b-img_query o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeightAndWithCondition	znajdź obrazy o włosy do ramion 2019 i szerszy niż 800	o o o b-img_query i-img_query i-img_query i-img_query o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeightAndWithCondition	znajdź obrazy pablo picasso i szerszy niż 800	o o b-img_query i-img_query o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeightAndWithCondition	znajdź obrazy pasujące do interia i węższy niż 800 na 600	o o o o b-img_query o o o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeightAndWithCondition	znajdź obrazy pasujące do kursy walut i szerszy niż 800 na 600	o o o o b-img_query i-img_query o o o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeightAndWithCondition	znajdź obrazy pasujące do nicole kidman 2019 i większy niż 800 na 600	o o o o b-img_query i-img_query i-img_query o o o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeightAndWithCondition	znajdź obrazy pasujące do produkty zbożowe i węższy niż 800	o o o o b-img_query i-img_query o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeightAndWithCondition	znajdź obrazy pasujące do samsung a 10 i mniejszy niż 800 na 600	o o o o b-img_query i-img_query i-img_query o o o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeightAndWithCondition	znajdź obrazy pasujące do samsung a80 i większy niż 800	o o o o b-img_query i-img_query o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeightAndWithCondition	znajdź obrazy pasujące do samsung galaxy a50 i szerszy niż 800	o o o o b-img_query i-img_query i-img_query o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeightAndWithCondition	znajdź obrazy pasujące do sudocrem i mniejszy niż 800	o o o o b-img_query o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeightAndWithCondition	znajdź obrazy pieski i węższy niż 800 na 600	o o b-img_query o o o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeightAndWithCondition	znajdź obrazy rolety i szerszy niż 800 na 600	o o b-img_query o o o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeightAndWithCondition	znajdź obrazy stranger things 3 i większy niż 800	o o b-img_query i-img_query i-img_query o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeightAndWithCondition	znajdź obrazy ursus c330 i mniejszy niż 800 na 600	o o b-img_query i-img_query o o o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeightAndWithCondition	znajdź zdjęcia czapla i większy niż 800	o o b-img_query o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeightAndWithCondition	znajdź zdjęcia dąb sonoma i mniejszy niż 800 na 600	o o b-img_query i-img_query o o o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeightAndWithCondition	znajdź zdjęcia ekg i szerszy niż 800	o o b-img_query o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeightAndWithCondition	znajdź zdjęcia fotel i mniejszy niż 800	o o b-img_query o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeightAndWithCondition	znajdź zdjęcia gazeta i szerszy niż 800 na 600	o o b-img_query o o o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeightAndWithCondition	znajdź zdjęcia góry i węższy niż 800 na 600	o o b-img_query o o o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeightAndWithCondition	znajdź zdjęcia które pasują do agata meble i węższy niż 800	o o o o o b-img_query i-img_query o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeightAndWithCondition	znajdź zdjęcia które pasują do bullet journal i szerszy niż 800	o o o o o b-img_query i-img_query o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeightAndWithCondition	znajdź zdjęcia które pasują do discord i większy niż 800	o o o o o b-img_query o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeightAndWithCondition	znajdź zdjęcia które pasują do ida nowakowska i węższy niż 800 na 600	o o o o o b-img_query i-img_query o o o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeightAndWithCondition	znajdź zdjęcia które pasują do kolorowanka brawl stars i szerszy niż 800 na 600	o o o o o b-img_query i-img_query i-img_query o o o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeightAndWithCondition	znajdź zdjęcia które pasują do kuchnia w bloku i większy niż 800 na 600	o o o o o b-img_query i-img_query i-img_query o o o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeightAndWithCondition	znajdź zdjęcia które pasują do papier i mniejszy niż 800 na 600	o o o o o b-img_query o o o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeightAndWithCondition	znajdź zdjęcia które pasują do toyota i mniejszy niż 800	o o o o o b-img_query o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeightAndWithCondition	znajdź zdjęcia o aparat fotograficzny i węższy niż 800 na 600	o o o b-img_query i-img_query o o o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeightAndWithCondition	znajdź zdjęcia o ciasto na pierogi i szerszy niż 800	o o o b-img_query i-img_query i-img_query o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeightAndWithCondition	znajdź zdjęcia o fryzury damskie 2020 i większy niż 800	o o o b-img_query i-img_query i-img_query o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeightAndWithCondition	znajdź zdjęcia o instagram i większy niż 800 na 600	o o o b-img_query o o o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeightAndWithCondition	znajdź zdjęcia o jon snow i mniejszy niż 800 na 600	o o o b-img_query i-img_query o o o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeightAndWithCondition	znajdź zdjęcia o licheń i szerszy niż 800 na 600	o o o b-img_query o o o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeightAndWithCondition	znajdź zdjęcia o wrocław i węższy niż 800	o o o b-img_query o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeightAndWithCondition	znajdź zdjęcia o zegar ścienny i mniejszy niż 800	o o o b-img_query i-img_query o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeightAndWithCondition	znajdź zdjęcia pasujące do abstrakcja i węższy niż 800 na 600	o o o o b-img_query o o o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeightAndWithCondition	znajdź zdjęcia pasujące do barcelona i mniejszy niż 800 na 600	o o o o b-img_query o o o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeightAndWithCondition	znajdź zdjęcia pasujące do facebook i szerszy niż 800 na 600	o o o o b-img_query o o o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeightAndWithCondition	znajdź zdjęcia pasujące do gify i szerszy niż 800	o o o o b-img_query o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeightAndWithCondition	znajdź zdjęcia pasujące do husky i mniejszy niż 800	o o o o b-img_query o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeightAndWithCondition	znajdź zdjęcia pasujące do koronawirus i większy niż 800	o o o o b-img_query o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeightAndWithCondition	znajdź zdjęcia pasujące do zakładka do książki i większy niż 800 na 600	o o o o b-img_query i-img_query i-img_query o o o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeightAndWithCondition	znajdź zdjęcia pasujące do ćwiczenia na pośladki i węższy niż 800	o o o o b-img_query i-img_query i-img_query o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeightAndWithCondition	znajdź zdjęcia wielkanoc i większy niż 800 na 600	o o b-img_query o o o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeightAndWithCondition	znajdź zdjęcia xbox series x i węższy niż 800	o o b-img_query i-img_query i-img_query o o o o
Websearch	SearchText	chcę wyszukać sekielski	o o b-txt_query
Websearch	SearchText	chcę wyszukać skoki w internecie	o o b-txt_query o o
Websearch	SearchText	pokaż mi kebab	o o b-txt_query
Websearch	SearchText	pokaż mi włosy w internecie	o o b-txt_query o o
Websearch	SearchText	pokaż ppk	o b-txt_query
Websearch	SearchText	pokaż samsung galaxy s20 w internecie	o b-txt_query i-txt_query i-txt_query o o
Websearch	SearchText	strony internetowe na których odnajdę przekształcenie użytkowania wieczystego	o o o o o b-txt_query i-txt_query i-txt_query
Websearch	SearchText	strony internetowe na których znajdę cda filmy	o o o o o b-txt_query i-txt_query
Websearch	SearchText	strony internetowe w których odnajdę ewa wachowicz	o o o o o b-txt_query i-txt_query
Websearch	SearchText	strony internetowe w których znajdę gliwice	o o o o o b-txt_query
Websearch	SearchText	strony na których odnajdę kawa	o o o o b-txt_query
Websearch	SearchText	strony na których znajdę rozklad jazdy	o o o o b-txt_query i-txt_query
Websearch	SearchText	strony w których odnajdę tvn24	o o o o b-txt_query
Websearch	SearchText	strony w których znajdę sympatia	o o o o b-txt_query
Websearch	SearchText	strony www na których odnajdę chlebek bananowy	o o o o o b-txt_query i-txt_query
Websearch	SearchText	strony www na których znajdę john wick	o o o o o b-txt_query i-txt_query
Websearch	SearchText	strony www w których odnajdę librus synergia szkoła	o o o o o b-txt_query i-txt_query i-txt_query
Websearch	SearchText	strony www w których znajdę fotka	o o o o o b-txt_query
Websearch	SearchText	szukaj liga mistrzów w internecie	o b-txt_query i-txt_query o o
Websearch	SearchText	szukaj mi autoklaw w internecie	o o b-txt_query o o
Websearch	SearchText	szukaj mi to	o o b-txt_query
Websearch	SearchText	szukaj pizzeria	o b-txt_query
Websearch	SearchText	wyszukaj loteria kasztelan w internecie	o b-txt_query i-txt_query o o
Websearch	SearchText	wyszukaj mi google chrome w internecie	o o b-txt_query i-txt_query o o
Websearch	SearchText	wyszukaj mi ogień i woda 5	o o b-txt_query i-txt_query i-txt_query i-txt_query
Websearch	SearchText	wyszukaj robert burneika	o b-txt_query i-txt_query
Websearch	SearchText	znajdź ad astra	o b-txt_query i-txt_query
Websearch	SearchText	znajdź mi ikea w internecie	o o b-txt_query o o
Websearch	SearchText	znajdź mi windows	o o b-txt_query
Websearch	SearchText	znajdź tattoo w internecie	o b-txt_query o o
Websearch	SearchTextOnEngine	bing pudelek	o b-txt_query
Websearch	SearchTextOnEngine	castorama w google	b-txt_query o o
Websearch	SearchTextOnEngine	chcę wyszukać na bing wp. pl poczta	o o o o b-txt_query i-txt_query i-txt_query
Websearch	SearchTextOnEngine	chcę wyszukać na duckduckgo home and you	o o o o b-txt_query i-txt_query i-txt_query
Websearch	SearchTextOnEngine	chcę wyszukać na google wrzuta	o o o o b-txt_query
Websearch	SearchTextOnEngine	duckduckgo poczta polska śledzenie	o b-txt_query i-txt_query i-txt_query
Websearch	SearchTextOnEngine	facebook na duckduckgo	b-txt_query o o
Websearch	SearchTextOnEngine	google kalkulator	o b-txt_query
Websearch	SearchTextOnEngine	onet w duckduckgo	b-txt_query o o
Websearch	SearchTextOnEngine	pokaż mi na bing dzieciaki cudaki	o o o o b-txt_query i-txt_query
Websearch	SearchTextOnEngine	pokaż mi na duckduckgo ewa gotuje	o o o o b-txt_query i-txt_query
Websearch	SearchTextOnEngine	pokaż mi na google maps google	o o o o b-txt_query i-txt_query
Websearch	SearchTextOnEngine	pokaż na bing camila cabello	o o o b-txt_query i-txt_query
Websearch	SearchTextOnEngine	pokaż na duckduckgo sport	o o o b-txt_query
Websearch	SearchTextOnEngine	pokaż na google palade twitter	o o o b-txt_query i-txt_query
Websearch	SearchTextOnEngine	strony internetowe na których odnajdę futro z misia w duckduckgo	o o o o o b-txt_query i-txt_query i-txt_query o o
Websearch	SearchTextOnEngine	strony internetowe na których odnajdę koronawirus memy na duckduckgo	o o o o o b-txt_query i-txt_query o o
Websearch	SearchTextOnEngine	strony internetowe na których odnajdę multi multi wyniki na google	o o o o o b-txt_query i-txt_query i-txt_query o o
Websearch	SearchTextOnEngine	strony internetowe na których odnajdę onet poczta w bing	o o o o o b-txt_query i-txt_query o o
Websearch	SearchTextOnEngine	strony internetowe na których odnajdę program tv na bing	o o o o o b-txt_query i-txt_query o o
Websearch	SearchTextOnEngine	strony internetowe na których odnajdę żel antybakteryjny w google	o o o o o b-txt_query i-txt_query o o
Websearch	SearchTextOnEngine	strony internetowe na których znajdę biedronka w google	o o o o o b-txt_query o o
Websearch	SearchTextOnEngine	strony internetowe na których znajdę gumtree kraków w duckduckgo	o o o o o b-txt_query i-txt_query o o
Websearch	SearchTextOnEngine	strony internetowe na których znajdę kino galeria młociny na duckduckgo	o o o o o b-txt_query i-txt_query i-txt_query o o
Websearch	SearchTextOnEngine	strony internetowe na których znajdę kzk na bing	o o o o o b-txt_query o o
Websearch	SearchTextOnEngine	strony internetowe na których znajdę olx w bing	o o o o o b-txt_query o o
Websearch	SearchTextOnEngine	strony internetowe na których znajdę stooq na google	o o o o o b-txt_query o o
Websearch	SearchTextOnEngine	strony internetowe w których odnajdę echo dnia na duckduckgo	o o o o o b-txt_query i-txt_query o o
Websearch	SearchTextOnEngine	strony internetowe w których odnajdę fakt w bing	o o o o o b-txt_query o o
Websearch	SearchTextOnEngine	strony internetowe w których odnajdę falasca na bing	o o o o o b-txt_query o o
Websearch	SearchTextOnEngine	strony internetowe w których odnajdę meble w google	o o o o o b-txt_query o o
Websearch	SearchTextOnEngine	strony internetowe w których odnajdę mihome w duckduckgo	o o o o o b-txt_query o o
Websearch	SearchTextOnEngine	strony internetowe w których odnajdę sony na google	o o o o o b-txt_query o o
Websearch	SearchTextOnEngine	strony internetowe w których znajdę 1800 gramów na duckduckgo	o o o o o b-txt_query i-txt_query o o
Websearch	SearchTextOnEngine	strony internetowe w których znajdę burze dzis net w duckduckgo	o o o o o b-txt_query i-txt_query i-txt_query o o
Websearch	SearchTextOnEngine	strony internetowe w których znajdę fotka nowe na bing	o o o o o b-txt_query i-txt_query o o
Websearch	SearchTextOnEngine	strony internetowe w których znajdę lighthouse w bing	o o o o o b-txt_query o o
Websearch	SearchTextOnEngine	strony internetowe w których znajdę piosenki dla dzieci na google	o o o o o b-txt_query i-txt_query i-txt_query o o
Websearch	SearchTextOnEngine	strony internetowe w których znajdę wiadomosci w google	o o o o o b-txt_query o o
Websearch	SearchTextOnEngine	strony na których odnajdę dpd śledzenie na google	o o o o b-txt_query i-txt_query o o
Websearch	SearchTextOnEngine	strony na których odnajdę inpost na duckduckgo	o o o o b-txt_query o o
Websearch	SearchTextOnEngine	strony na których odnajdę interia w google	o o o o b-txt_query o o
Websearch	SearchTextOnEngine	strony na których odnajdę kraków w bing	o o o o b-txt_query o o
Websearch	SearchTextOnEngine	strony na których odnajdę mapa na bing	o o o o b-txt_query o o
Websearch	SearchTextOnEngine	strony na których odnajdę pkp w duckduckgo	o o o o b-txt_query o o
Websearch	SearchTextOnEngine	strony na których znajdę agario w bing	o o o o b-txt_query o o
Websearch	SearchTextOnEngine	strony na których znajdę epuap w google	o o o o b-txt_query o o
Websearch	SearchTextOnEngine	strony na których znajdę google maps na duckduckgo	o o o o b-txt_query i-txt_query o o
Websearch	SearchTextOnEngine	strony na których znajdę instagram na bing	o o o o b-txt_query o o
Websearch	SearchTextOnEngine	strony na których znajdę poczta śledzenie na google	o o o o b-txt_query i-txt_query o o
Websearch	SearchTextOnEngine	strony na których znajdę rozkład jazdy w duckduckgo	o o o o b-txt_query i-txt_query o o
Websearch	SearchTextOnEngine	strony w których odnajdę fb na google	o o o o b-txt_query o o
Websearch	SearchTextOnEngine	strony w których odnajdę krs na duckduckgo	o o o o b-txt_query o o
Websearch	SearchTextOnEngine	strony w których odnajdę lidl w duckduckgo	o o o o b-txt_query o o
Websearch	SearchTextOnEngine	strony w których odnajdę poczta w google	o o o o b-txt_query o o
Websearch	SearchTextOnEngine	strony w których odnajdę tablica w bing	o o o o b-txt_query o o
Websearch	SearchTextOnEngine	strony w których odnajdę tauron na bing	o o o o b-txt_query o o
Websearch	SearchTextOnEngine	strony w których znajdę bydgoszcz w duckduckgo	o o o o b-txt_query o o
Websearch	SearchTextOnEngine	strony w których znajdę gumtree na duckduckgo	o o o o b-txt_query o o
Websearch	SearchTextOnEngine	strony w których znajdę koleje mazowieckie na google	o o o o b-txt_query i-txt_query o o
Websearch	SearchTextOnEngine	strony w których znajdę tablica pl w google	o o o o b-txt_query i-txt_query o o
Websearch	SearchTextOnEngine	strony w których znajdę yt w bing	o o o o b-txt_query o o
Websearch	SearchTextOnEngine	strony w których znajdę śledzenie przesyłek na bing	o o o o b-txt_query i-txt_query o o
Websearch	SearchTextOnEngine	strony www na których odnajdę dzielenie ułamków dziesiętnych w bing	o o o o o b-txt_query i-txt_query i-txt_query o o
Websearch	SearchTextOnEngine	strony www na których odnajdę empik na bing	o o o o o b-txt_query o o
Websearch	SearchTextOnEngine	strony www na których odnajdę jan szyszko w google	o o o o o b-txt_query i-txt_query o o
Websearch	SearchTextOnEngine	strony www na których odnajdę pacjent gov pl w duckduckgo	o o o o o b-txt_query i-txt_query i-txt_query o o
Websearch	SearchTextOnEngine	strony www na których odnajdę pudel toy na duckduckgo	o o o o o b-txt_query i-txt_query o o
Websearch	SearchTextOnEngine	strony www na których odnajdę tlumacz angielski polski na google	o o o o o b-txt_query i-txt_query i-txt_query o o
Websearch	SearchTextOnEngine	strony www na których znajdę basen na bing	o o o o o b-txt_query o o
Websearch	SearchTextOnEngine	strony www na których znajdę buty w bing	o o o o o b-txt_query o o
Websearch	SearchTextOnEngine	strony www na których znajdę godziny pracy 2020 na google	o o o o o b-txt_query i-txt_query i-txt_query o o
Websearch	SearchTextOnEngine	strony www na których znajdę objawy koronawirusa w google	o o o o o b-txt_query i-txt_query o o
Websearch	SearchTextOnEngine	strony www na których znajdę rtv w duckduckgo	o o o o o b-txt_query o o
Websearch	SearchTextOnEngine	strony www na których znajdę wiadomości na duckduckgo	o o o o o b-txt_query o o
Websearch	SearchTextOnEngine	strony www w których odnajdę bz w google	o o o o o b-txt_query o o
Websearch	SearchTextOnEngine	strony www w których odnajdę call of duty modern warfare na google	o o o o o b-txt_query i-txt_query i-txt_query i-txt_query i-txt_query o o
Websearch	SearchTextOnEngine	strony www w których odnajdę gazetka rossmann na bing	o o o o o b-txt_query i-txt_query o o
Websearch	SearchTextOnEngine	strony www w których odnajdę mapa koronawirusa w duckduckgo	o o o o o b-txt_query i-txt_query o o
Websearch	SearchTextOnEngine	strony www w których odnajdę promocja rossmann 2019 na duckduckgo	o o o o o b-txt_query i-txt_query i-txt_query o o
Websearch	SearchTextOnEngine	strony www w których odnajdę tatuaż w bing	o o o o o b-txt_query o o
Websearch	SearchTextOnEngine	strony www w których znajdę lock and key w duckduckgo	o o o o o b-txt_query i-txt_query i-txt_query o o
Websearch	SearchTextOnEngine	strony www w których znajdę media markt w bing	o o o o o b-txt_query i-txt_query o o
Websearch	SearchTextOnEngine	strony www w których znajdę pko logowanie na duckduckgo	o o o o o b-txt_query i-txt_query o o
Websearch	SearchTextOnEngine	strony www w których znajdę stan wyjątkowy w polsce na bing	o o o o o b-txt_query i-txt_query i-txt_query i-txt_query o o
Websearch	SearchTextOnEngine	strony www w których znajdę wordwall w google	o o o o o b-txt_query o o
Websearch	SearchTextOnEngine	strony www w których znajdę yutube na google	o o o o o b-txt_query o o
Websearch	SearchTextOnEngine	szukaj mi na bing kabina prysznicowa	o o o o b-txt_query i-txt_query
Websearch	SearchTextOnEngine	szukaj mi na duckduckgo naleśniki	o o o o b-txt_query
Websearch	SearchTextOnEngine	szukaj mi na google nk	o o o o b-txt_query
Websearch	SearchTextOnEngine	szukaj na bing santander logowanie	o o o b-txt_query i-txt_query
Websearch	SearchTextOnEngine	szukaj na duckduckgo opowiadanie	o o o b-txt_query
Websearch	SearchTextOnEngine	szukaj na google dhl	o o o b-txt_query
Websearch	SearchTextOnEngine	wp na google	b-txt_query o o
Websearch	SearchTextOnEngine	wyszukaj mi na bing telewizor	o o o o b-txt_query
Websearch	SearchTextOnEngine	wyszukaj mi na duckduckgo huawei p smart 2019	o o o o b-txt_query i-txt_query i-txt_query i-txt_query
Websearch	SearchTextOnEngine	wyszukaj mi na google huawei mate 30 pro	o o o o b-txt_query i-txt_query i-txt_query i-txt_query
Websearch	SearchTextOnEngine	wyszukaj na bing wp poczta	o o o b-txt_query i-txt_query
Websearch	SearchTextOnEngine	wyszukaj na duckduckgo praca	o o o b-txt_query
Websearch	SearchTextOnEngine	wyszukaj na google gry online	o o o b-txt_query i-txt_query
Websearch	SearchTextOnEngine	youtube na bing	b-txt_query o o
Websearch	SearchTextOnEngine	znajdź mi na bing koronawirus onet	o o o o b-txt_query i-txt_query
Websearch	SearchTextOnEngine	znajdź mi na duckduckgo izrael – polska	o o o o b-txt_query i-txt_query i-txt_query
Websearch	SearchTextOnEngine	znajdź mi na google aplikacja lidl	o o o o b-txt_query i-txt_query
Websearch	SearchTextOnEngine	znajdź na bing makeup	o o o b-txt_query
Websearch	SearchTextOnEngine	znajdź na duckduckgo home	o o o b-txt_query
Websearch	SearchTextOnEngine	znajdź na google classroom	o o o b-txt_query
Websearch	SearchTextOnEngine	ztm w bing	b-txt_query o o
Yelp	OpenRestaurants	pokaż ciągle otwarte restauracje w okolicy	o o o o o o
Yelp	OpenRestaurants	pokaż ciągle otwarte restauracje w pobliżu	o o o o o o
Yelp	OpenRestaurants	pokaż jeszcze otwarte restauracje w okolicy	o o o o o o
Yelp	OpenRestaurants	pokaż jeszcze otwarte restauracje w pobliżu	o o o o o o
Yelp	OpenRestaurants	pokaż otwarte restauracje w okolicy	o o o o o
Yelp	OpenRestaurants	pokaż otwarte restauracje w pobliżu	o o o o o
Yelp	OpenRestaurants	wyszukaj ciągle otwarte restauracje w okolicy	o o o o o o
Yelp	OpenRestaurants	wyszukaj ciągle otwarte restauracje w pobliżu	o o o o o o
Yelp	OpenRestaurants	wyszukaj jeszcze otwarte restauracje w okolicy	o o o o o o
Yelp	OpenRestaurants	wyszukaj jeszcze otwarte restauracje w pobliżu	o o o o o o
Yelp	OpenRestaurants	wyszukaj otwarte restauracje w okolicy	o o o o o
Yelp	OpenRestaurants	wyszukaj otwarte restauracje w pobliżu	o o o o o
Yelp	OpenRestaurants	znajdź ciągle otwarte restauracje w okolicy	o o o o o o
Yelp	OpenRestaurants	znajdź ciągle otwarte restauracje w pobliżu	o o o o o o
Yelp	OpenRestaurants	znajdź jeszcze otwarte restauracje w okolicy	o o o o o o
Yelp	OpenRestaurants	znajdź jeszcze otwarte restauracje w pobliżu	o o o o o o
Yelp	OpenRestaurants	znajdź otwarte restauracje w okolicy	o o o o o
Yelp	OpenRestaurants	znajdź otwarte restauracje w pobliżu	o o o o o
Yelp	OpenRestaurantsInLocation	pokaż ciągle otwarte restauracje w okolicy stare miasto	o o o o o o b-location i-location
Yelp	OpenRestaurantsInLocation	pokaż ciągle otwarte restauracje w pobliżu wawel	o o o o o o b-location
Yelp	OpenRestaurantsInLocation	pokaż jeszcze otwarte restauracje w okolicy łazarz	o o o o o o b-location
Yelp	OpenRestaurantsInLocation	pokaż jeszcze otwarte restauracje w pobliżu sopot	o o o o o o b-location
Yelp	OpenRestaurantsInLocation	pokaż otwarte restauracje w okolicy wola	o o o o o b-location
