domain	intent	utterance	bio
Contacts	EditContactWithName	edytuj kontakt o nazwie antonina	o o o o b-name
Contacts	EditContactWithName	edytuj mój kontakt amadeusz kwiatkowski	o o o b-name i-name
Contacts	EditContactWithName	edytuj mój kontakt o nazwie dziadek kamil	o o o o o b-name i-name
Contacts	EditContactWithName	popraw kontakt o nazwie anita niedzielski	o o o o b-name i-name
Contacts	EditContactWithName	popraw mój kontakt borys wyrzykowski	o o o b-name i-name
Contacts	EditContactWithName	popraw mój kontakt o nazwie maksymilian chruszczewski	o o o o o b-name i-name
Contacts	EditContactWithName	zmień kontakt wujek heniek	o o b-name i-name
Contacts	EditContactWithName	zmień kontakt o nazwie kamil	o o o o b-name
Contacts	EditContactWithName	zmień mój kontakt daria hoffmann	o o o b-name i-name
Contacts	EditContactWithName	zmień mój kontakt o nazwie rajmund	o o o o o b-name
Contacts	EditContactWithName	otwórz kontakt oliwia jankowski do edycji	o o b-name i-name o o
Contacts	EditContactWithName	otwórz kontakt ernest wyrzykowski żeby go edytować	o o b-name i-name o o o
Contacts	EditContactWithName	otwórz mój kontakt izabela kłossowski do edycji	o o o b-name i-name o o
Contacts	EditContactWithNumber	aktualizuj nazwę kontaktu z numerem telefonu +48 24 720 62 82	o o o o o o b-phone_number i-phone_number i-phone_number i-phone_number i-phone_number
Contacts	EditContactWithNumber	aktualizuj nazwę kontaktu o numerze 52 380 49 47	o o o o o b-phone_number i-phone_number i-phone_number i-phone_number
Contacts	EditContactWithNumber	aktualizuj nazwę kontaktu o numerze telefonu 730 747 723	o o o o o o b-phone_number i-phone_number i-phone_number
Contacts	EditContactWithNumber	aktualizuj nazwę mojego kontaktu z numerem +48 750 440 938	o o o o o o b-phone_number i-phone_number i-phone_number i-phone_number
Contacts	EditContactWithNumber	aktualizuj nazwę mojego kontaktu z numerem telefonu 33 629 98 17	o o o o o o o b-phone_number i-phone_number i-phone_number i-phone_number
Contacts	EditContactWithNumber	aktualizuj nazwę mojego kontaktu o numerze 729 196 310	o o o o o o b-phone_number i-phone_number i-phone_number
Contacts	EditContactWithNumber	aktualizuj nazwę mojego kontaktu o numerze telefonu 583 380 210	o o o o o o o b-phone_number i-phone_number i-phone_number
Contacts	EditContactWithNumber	edytuj nazwę kontaktu z numerem 85 962 47 87	o o o o o b-phone_number i-phone_number i-phone_number i-phone_number
Contacts	EditContactWithNumber	edytuj nazwę kontaktu z numerem telefonu 25 680 35 48	o o o o o o b-phone_number i-phone_number i-phone_number i-phone_number
Contacts	EditContactWithNumber	edytuj nazwę kontaktu o numerze 18 168 88 74	o o o o o b-phone_number i-phone_number i-phone_number i-phone_number
Contacts	EditContactWithNumber	edytuj nazwę kontaktu o numerze telefonu 42 458 60 22	o o o o o o b-phone_number i-phone_number i-phone_number i-phone_number
Contacts	EditContactWithNumber	edytuj nazwę mojego kontaktu z numerem 52 298 31 50	o o o o o o b-phone_number i-phone_number i-phone_number i-phone_number
Contacts	EditContactWithNumber	edytuj nazwę mojego kontaktu z numerem telefonu 790 688 782	o o o o o o o b-phone_number i-phone_number i-phone_number
Contacts	EditContactWithNumber	edytuj nazwę mojego kontaktu o numerze 81 951 92 54	o o o o o o b-phone_number i-phone_number i-phone_number i-phone_number
Contacts	EditContactWithNumber	edytuj nazwę mojego kontaktu o numerze telefonu 654 890 499	o o o o o o o b-phone_number i-phone_number i-phone_number
Contacts	EditContactWithNumber	popraw nazwę kontaktu z numerem telefonu 789 839 973	o o o o o o b-phone_number i-phone_number i-phone_number
Contacts	EditContactWithNumber	popraw nazwę kontaktu o numerze 680 451 831	o o o o o b-phone_number i-phone_number i-phone_number
Contacts	EditContactWithNumber	popraw nazwę kontaktu o numerze telefonu +48 748 475 618	o o o o o o b-phone_number i-phone_number i-phone_number i-phone_number
Contacts	EditContactWithNumber	popraw nazwę mojego kontaktu z numerem 14 745 11 60	o o o o o o b-phone_number i-phone_number i-phone_number i-phone_number
Contacts	EditContactWithNumber	popraw nazwę mojego kontaktu z numerem telefonu 65 704 11 29	o o o o o o o b-phone_number i-phone_number i-phone_number i-phone_number
Contacts	EditContactWithNumber	popraw nazwę mojego kontaktu o numerze 77 187 50 81	o o o o o o b-phone_number i-phone_number i-phone_number i-phone_number
Contacts	EditContactWithNumber	popraw nazwę mojego kontaktu o numerze telefonu 785 397 821	o o o o o o o b-phone_number i-phone_number i-phone_number
Contacts	EditContactWithNumber	zmień nazwę kontaktu z numerem +48 560 848 337	o o o o o b-phone_number i-phone_number i-phone_number i-phone_number
Contacts	EditContactWithNumber	zmień nazwę kontaktu z numerem telefonu 501 615 830	o o o o o o b-phone_number i-phone_number i-phone_number
Contacts	EditContactWithNumber	zmień nazwę kontaktu o numerze 16 399 30 17	o o o o o b-phone_number i-phone_number i-phone_number i-phone_number
Contacts	EditContactWithNumber	zmień nazwę kontaktu o numerze telefonu 32 497 72 37	o o o o o o b-phone_number i-phone_number i-phone_number i-phone_number
Contacts	EditContactWithNumber	zmień nazwę mojego kontaktu z numerem 784 981 856	o o o o o o b-phone_number i-phone_number i-phone_number
Contacts	EditContactWithNumber	zmień nazwę mojego kontaktu z numerem telefonu 573 656 970	o o o o o o o b-phone_number i-phone_number i-phone_number
Contacts	EditContactWithNumber	zmień nazwę mojego kontaktu o numerze 763 724 390	o o o o o o b-phone_number i-phone_number i-phone_number
Contacts	EditContactWithNumber	zmień nazwę mojego kontaktu o numerze telefonu 585 916 723	o o o o o o o b-phone_number i-phone_number i-phone_number
Contacts	EditNumberInContactWithName	aktualizuj numer kontaktu o nazwie maria kłossowski	o o o o o b-name i-name
Contacts	EditNumberInContactWithName	aktualizuj numer kontaktu nazywający się oliwier	o o o o o b-name
Contacts	EditNumberInContactWithName	aktualizuj numer mojego kontaktu nazywający się bożena krajewski	o o o o o o b-name i-name
Contacts	EditNumberInContactWithName	aktualizuj numer telefonu kontaktu o nazwie mikołaj	o o o o o o b-name
Contacts	EditNumberInContactWithName	aktualizuj numer telefonu kontaktu nazywający się dziadek mariusz	o o o o o o b-name i-name
Contacts	EditNumberInContactWithName	aktualizuj numer telefonu mojego kontaktu o nazwie rudolf fogiel	o o o o o o o b-name i-name
Contacts	EditNumberInContactWithName	aktualizuj numer telefonu mojego kontaktu nazywający się beniamin	o o o o o o o b-name
Contacts	EditNumberInContactWithName	edytuj numer kontaktu o nazwie anna pawłowski	o o o o o b-name i-name
Contacts	EditNumberInContactWithName	edytuj numer kontaktu nazywający się adolf żurek	o o o o o b-name i-name
Contacts	EditNumberInContactWithName	edytuj numer mojego kontaktu o nazwie ewelina gawroński	o o o o o o b-name i-name
Contacts	EditNumberInContactWithName	edytuj numer mojego kontaktu nazywający się izabella	o o o o o o b-name
Contacts	EditNumberInContactWithName	edytuj numer telefonu kontaktu o nazwie marzena chruszczewski	o o o o o o b-name i-name
Contacts	EditNumberInContactWithName	edytuj numer telefonu kontaktu nazywający się helena	o o o o o o b-name
Contacts	EditNumberInContactWithName	edytuj numer telefonu mojego kontaktu o nazwie wincenty	o o o o o o o b-name
Contacts	EditNumberInContactWithName	edytuj numer telefonu mojego kontaktu nazywający się sergiusz	o o o o o o o b-name
Contacts	EditNumberInContactWithName	popraw numer kontaktu o nazwie roman małecki	o o o o o b-name i-name
Contacts	EditNumberInContactWithName	popraw numer kontaktu nazywający się denis	o o o o o b-name
Contacts	EditNumberInContactWithName	popraw numer mojego kontaktu nazywający się mariusz	o o o o o o b-name
Contacts	EditNumberInContactWithName	popraw numer telefonu kontaktu o nazwie krzysztof	o o o o o o b-name
Contacts	EditNumberInContactWithName	popraw numer telefonu kontaktu nazywający się kacper chruszczewski	o o o o o o b-name i-name
Contacts	EditNumberInContactWithName	popraw numer telefonu mojego kontaktu o nazwie iga	o o o o o o o b-name
Contacts	EditNumberInContactWithName	popraw numer telefonu mojego kontaktu nazywający się kazimierz wysocki	o o o o o o o b-name i-name
Contacts	EditNumberInContactWithName	zmień numer kontaktu o nazwie mirosław	o o o o o b-name
Contacts	EditNumberInContactWithName	zmień numer kontaktu nazywający się marlena	o o o o o b-name
Contacts	EditNumberInContactWithName	zmień numer mojego kontaktu o nazwie babcia ola	o o o o o o b-name i-name
Contacts	EditNumberInContactWithName	zmień numer mojego kontaktu nazywający się kochanie	o o o o o o b-name
Contacts	EditNumberInContactWithName	zmień numer telefonu kontaktu o nazwie tadeusz	o o o o o o b-name
Contacts	EditNumberInContactWithName	zmień numer telefonu kontaktu nazywający się amelia	o o o o o o b-name
Contacts	EditNumberInContactWithName	zmień numer telefonu mojego kontaktu o nazwie róża dobrucki	o o o o o o o b-name i-name
Contacts	EditNumberInContactWithNameToNumberAndToType	ustaw numer 41 806 41 99 jako typ pracowy i nazwij go alfreda	o o b-phone_number i-phone_number i-phone_number i-phone_number o o b-phone_type o o o b-name
Contacts	EditNumberInContactWithNameToNumberAndToType	ustaw numer telefonu 14 832 52 34 jako komórkowy i nazwij go longin potok	o o o b-phone_number i-phone_number i-phone_number i-phone_number o b-phone_type o o o b-name i-name
Contacts	EditNumberInContactWithNameToNumberAndToType	ustaw numer telefonu +48 32 384 79 81 jako typ stacjonarny i nazwij go klaudiusz borkowski	o o o b-phone_number i-phone_number i-phone_number i-phone_number i-phone_number o o b-phone_type o o o b-name i-name
Contacts	EditNumberInContactWithNameToNumberAndToType	zapisz numer 16 398 65 21 jako domowy i nazwij go cecylia	o o b-phone_number i-phone_number i-phone_number i-phone_number o b-phone_type o o o b-name
Contacts	EditNumberInContactWithNameToNumberAndToType	zapisz numer 737 575 611 jako typ pracowy i nazwij go aniela	o o b-phone_number i-phone_number i-phone_number o o b-phone_type o o o b-name
Contacts	EditNumberInContactWithNameToNumberAndToType	zapisz numer telefonu 89 258 17 26 jako komórkowy i nazwij go jacek chruszczewski	o o o b-phone_number i-phone_number i-phone_number i-phone_number o b-phone_type o o o b-name i-name
Contacts	EditNumberInContactWithNameToNumberAndToType	zapisz numer telefonu 48 247 22 33 jako typ stacjonarny i nazwij go alfreda czech	o o o b-phone_number i-phone_number i-phone_number i-phone_number o o b-phone_type o o o b-name i-name
Contacts	EditNumberInContactWithNameToNumberAndToType	zachowaj numer +48 16 850 65 69 jako domowy i nazwij go norbert	o o b-phone_number i-phone_number i-phone_number i-phone_number i-phone_number o b-phone_type o o o b-name
Contacts	EditNumberInContactWithNameToNumberAndToType	zachowaj numer 557 153 123 jako typ pracowy i nazwij go małgorzata	o o b-phone_number i-phone_number i-phone_number o o b-phone_type o o o b-name
Contacts	EditNumberInContactWithNameToNumberAndToType	zachowaj numer telefonu 644 723 635 jako komórkowy i nazwij go mariusz mazur	o o o b-phone_number i-phone_number i-phone_number o b-phone_type o o o b-name i-name
Contacts	EditNumberInContactWithNameToNumberAndToType	zachowaj numer telefonu 87 240 88 33 jako typ stacjonarny i nazwij go wiktor	o o o b-phone_number i-phone_number i-phone_number i-phone_number o o b-phone_type o o o b-name
Contacts	EditNumberInContactWithNameToNumberAndToType	dodaj grzegorz z numerem 82 414 83 51 jako domowy	o b-name o o b-phone_number i-phone_number i-phone_number i-phone_number o b-phone_type
Contacts	EditNumberInContactWithNameToNumberAndToType	dodaj tata z numerem 731 655 577 jako typ pracowy	o b-name o o b-phone_number i-phone_number i-phone_number o o b-phone_type
Contacts	EditNumberInContactWithNameToNumberAndToType	dodaj marta z numerem +48 613 116 185 o typie komórkowy	o b-name o o b-phone_number i-phone_number i-phone_number i-phone_number o o b-phone_type
Contacts	EditNumberInContactWithNameToNumberAndToType	dodaj joachim kwiecień z numerem telefonu 85 141 33 19 jako stacjonarny	o b-name i-name o o o b-phone_number i-phone_number i-phone_number i-phone_number o b-phone_type
Contacts	EditNumberInContactWithNameToNumberAndToType	dodaj józef z numerem telefonu 642 767 314 jako typ domowy	o b-name o o o b-phone_number i-phone_number i-phone_number o o b-phone_type
Contacts	EditNumberInContactWithNameToNumberAndToType	dodaj jakub lange z numerem telefonu 720 135 858 o typie pracowy	o b-name i-name o o o b-phone_number i-phone_number i-phone_number o o b-phone_type
Contacts	EditNumberInContactWithNameToNumberAndToType	dodaj oskar kozłowski o numerze 534 769 140 jako komórkowy	o b-name i-name o o b-phone_number i-phone_number i-phone_number o b-phone_type
Contacts	EditNumberInContactWithNameToNumberAndToType	dodaj babcia ewelina o numerze 589 842 445 jako typ stacjonarny	o b-name i-name o o b-phone_number i-phone_number i-phone_number o o b-phone_type
Contacts	EditNumberInContactWithNameToNumberAndToType	dodaj edward o numerze 42 385 17 68 o typie domowy	o b-name o o b-phone_number i-phone_number i-phone_number i-phone_number o o b-phone_type
Contacts	EditNumberInContactWithNameToNumberAndToType	dodaj skarb o numerze telefonu +48 757 462 353 jako pracowy	o b-name o o o b-phone_number i-phone_number i-phone_number i-phone_number o b-phone_type
Contacts	EditNumberInContactWithNameToNumberAndToType	dodaj seweryn fogiel o numerze telefonu 32 167 71 85 jako typ komórkowy	o b-name i-name o o o b-phone_number i-phone_number i-phone_number i-phone_number o o b-phone_type
Contacts	EditNumberInContactWithNameToNumberAndToType	dodaj dziadek eugeniusz o numerze telefonu 716 927 149 o typie stacjonarny	o b-name i-name o o o b-phone_number i-phone_number i-phone_number o o b-phone_type
Contacts	EditNumberInContactWithNameToNumberAndToType	dodaj kontakt waldemar z numerem 673 956 241 jako domowy	o o b-name o o b-phone_number i-phone_number i-phone_number o b-phone_type
Contacts	EditNumberInContactWithNameToNumberAndToType	dodaj kontakt aneta szewczyk z numerem 641 546 354 jako typ pracowy	o o b-name i-name o o b-phone_number i-phone_number i-phone_number o o b-phone_type
Contacts	EditNumberInContactWithNameToNumberAndToType	dodaj kontakt rozalia z numerem +48 696 288 670 o typie komórkowy	o o b-name o o b-phone_number i-phone_number i-phone_number i-phone_number o o b-phone_type
Contacts	EditNumberInContactWithNameToNumberAndToType	dodaj kontakt maja z numerem telefonu 570 688 699 jako stacjonarny	o o b-name o o o b-phone_number i-phone_number i-phone_number o b-phone_type
Contacts	EditNumberInContactWithNameToNumberAndToType	dodaj kontakt kuba wesołowski z numerem telefonu 55 892 31 69 jako typ domowy	o o b-name i-name o o o b-phone_number i-phone_number i-phone_number i-phone_number o o b-phone_type
Contacts	EditNumberInContactWithNameToNumberAndToType	dodaj kontakt olga z numerem telefonu 94 252 85 58 o typie pracowy	o o b-name o o o b-phone_number i-phone_number i-phone_number i-phone_number o o b-phone_type
Contacts	EditNumberInContactWithNameToNumberAndToType	dodaj kontakt brunon szulc o numerze 76 558 15 94 jako komórkowy	o o b-name i-name o o b-phone_number i-phone_number i-phone_number i-phone_number o b-phone_type
Contacts	EditNumberInContactWithNameToNumberAndToType	dodaj kontakt marzenna pasternak o numerze +48 52 548 40 86 jako typ stacjonarny	o o b-name i-name o o b-phone_number i-phone_number i-phone_number i-phone_number i-phone_number o o b-phone_type
Contacts	EditNumberInContactWithNameToNumberAndToType	dodaj kontakt mama o numerze 58 780 93 17 o typie domowy	o o b-name o o b-phone_number i-phone_number i-phone_number i-phone_number o o b-phone_type
Contacts	EditNumberInContactWithNameToNumberAndToType	dodaj kontakt lidia szymański o numerze telefonu 773 758 440 jako pracowy	o o b-name i-name o o o b-phone_number i-phone_number i-phone_number o b-phone_type
Contacts	EditNumberInContactWithNameToNumberAndToType	dodaj kontakt mirosława lewicki o numerze telefonu 674 556 607 jako typ komórkowy	o o b-name i-name o o o b-phone_number i-phone_number i-phone_number o o b-phone_type
Contacts	EditNumberInContactWithNameToNumberAndToType	dodaj kontakt mania o numerze telefonu 74 752 98 27 o typie stacjonarny	o o b-name o o o b-phone_number i-phone_number i-phone_number i-phone_number o o b-phone_type
Contacts	EditNumberInContactWithNameToNumberAndToType	zapisz laura wiśniewski z numerem 582 429 508 jako domowy	o b-name i-name o o b-phone_number i-phone_number i-phone_number o b-phone_type
Contacts	EditNumberInContactWithNameToNumberAndToType	zapisz bolesław z numerem +48 772 189 706 o typie komórkowy	o b-name o o b-phone_number i-phone_number i-phone_number i-phone_number o o b-phone_type
Contacts	EditNumberInContactWithNameToNumberAndToType	zapisz krystian z numerem telefonu 598 523 239 jako stacjonarny	o b-name o o o b-phone_number i-phone_number i-phone_number o b-phone_type
Contacts	EditNumberInContactWithNameToNumberAndToType	zapisz fryderyk z numerem telefonu 646 624 779 jako typ domowy	o b-name o o o b-phone_number i-phone_number i-phone_number o o b-phone_type
Contacts	EditNumberInContactWithNameToNumberAndToType	zapisz rudolf z numerem telefonu +48 95 643 74 20 o typie pracowy	o b-name o o o b-phone_number i-phone_number i-phone_number i-phone_number i-phone_number o o b-phone_type
Contacts	EditNumberInContactWithNameToNumberAndToType	zapisz sandra o numerze 12 637 91 70 jako komórkowy	o b-name o o b-phone_number i-phone_number i-phone_number i-phone_number o b-phone_type
Contacts	EditNumberInContactWithNameToNumberAndToType	zapisz kazimierz o numerze 635 534 722 jako typ stacjonarny	o b-name o o b-phone_number i-phone_number i-phone_number o o b-phone_type
Contacts	EditNumberInContactWithNameToNumberAndToType	zapisz marzena o numerze 67 277 72 32 o typie domowy	o b-name o o b-phone_number i-phone_number i-phone_number i-phone_number o o b-phone_type
Contacts	EditNumberInContactWithNameToNumberAndToType	zapisz borys o numerze telefonu 788 606 581 jako pracowy	o b-name o o o b-phone_number i-phone_number i-phone_number o b-phone_type
Contacts	EditNumberInContactWithNameToNumberAndToType	zapisz otylia o numerze telefonu 16 739 86 33 jako typ komórkowy	o b-name o o o b-phone_number i-phone_number i-phone_number i-phone_number o o b-phone_type
Contacts	EditNumberInContactWithNameToNumberAndToType	zapisz adela o numerze telefonu 587 944 146 o typie stacjonarny	o b-name o o o b-phone_number i-phone_number i-phone_number o o b-phone_type
Contacts	EditNumberInContactWithNameToNumberAndToType	zapisz kontakt kajetan górski z numerem +48 29 439 48 71 jako domowy	o o b-name i-name o o b-phone_number i-phone_number i-phone_number i-phone_number i-phone_number o b-phone_type
Contacts	EditNumberInContactWithNameToNumberAndToType	zapisz kontakt hanna z numerem 41 919 16 32 jako typ pracowy	o o b-name o o b-phone_number i-phone_number i-phone_number i-phone_number o o b-phone_type
Contacts	EditNumberInContactWithNameToNumberAndToType	zapisz kontakt krzysztof lewandowski z numerem 620 576 822 o typie komórkowy	o o b-name i-name o o b-phone_number i-phone_number i-phone_number o o b-phone_type
Contacts	EditNumberInContactWithNameToNumberAndToType	zapisz kontakt tobiasz z numerem telefonu 32 445 37 68 jako stacjonarny	o o b-name o o o b-phone_number i-phone_number i-phone_number i-phone_number o b-phone_type
Contacts	EditNumberInContactWithNameToNumberAndToType	zapisz kontakt leszek z numerem telefonu 640 482 681 jako typ domowy	o o b-name o o o b-phone_number i-phone_number i-phone_number o o b-phone_type
Contacts	EditNumberInContactWithNameToNumberAndToType	zapisz kontakt dagmara kaczmarek z numerem telefonu 721 869 686 o typie pracowy	o o b-name i-name o o o b-phone_number i-phone_number i-phone_number o o b-phone_type
Contacts	EditNumberInContactWithNameToNumberAndToType	zapisz kontakt hieronim sikora o numerze 43 724 58 25 jako komórkowy	o o b-name i-name o o b-phone_number i-phone_number i-phone_number i-phone_number o b-phone_type
Contacts	EditNumberInContactWithNameToNumberAndToType	zapisz kontakt alfred o numerze 621 784 597 jako typ stacjonarny	o o b-name o o b-phone_number i-phone_number i-phone_number o o b-phone_type
Contacts	EditNumberInContactWithNameToNumberAndToType	zapisz kontakt ania o numerze +48 571 608 846 o typie domowy	o o b-name o o b-phone_number i-phone_number i-phone_number i-phone_number o o b-phone_type
Contacts	EditNumberInContactWithNameToNumberAndToType	zapisz kontakt henryk o numerze telefonu 24 137 21 95 jako pracowy	o o b-name o o o b-phone_number i-phone_number i-phone_number i-phone_number o b-phone_type
Contacts	EditNumberInContactWithNameToNumberAndToType	zapisz kontakt wioletta o numerze telefonu 43 353 13 59 jako typ komórkowy	o o b-name o o o b-phone_number i-phone_number i-phone_number i-phone_number o o b-phone_type
Contacts	EditNumberInContactWithNameToNumberAndToType	zapisz kontakt kasia o numerze telefonu 68 704 63 63 o typie stacjonarny	o o b-name o o o b-phone_number i-phone_number i-phone_number i-phone_number o o b-phone_type
Contacts	EditNumberInContactWithNameToNumberAndToType	dodaj konrad mazur z numerem domowy 645 757 346	o b-name i-name o o b-phone_type b-phone_number i-phone_number i-phone_number
Contacts	EditNumberInContactWithNameToNumberAndToType	dodaj kontakt anatol kwiatkowski z numerem pracowy 62 822 19 53	o o b-name i-name o o b-phone_type b-phone_number i-phone_number i-phone_number i-phone_number
Contacts	EditNumberInContactWithNameToNumberAndToType	zapisz leopold z numerem komórkowy 735 971 954	o b-name o o b-phone_type b-phone_number i-phone_number i-phone_number
Contacts	EditNumberInContactWithNameToNumberAndToType	zapisz kontakt michał z numerem stacjonarny +48 541 918 858	o o b-name o o b-phone_type b-phone_number i-phone_number i-phone_number i-phone_number
